-1.875537 2.370479
-2.363086 2.774100
-1.609668 2.369446
-1.424462 0.910554
-0.989679 2.155629
-1.465450 2.067173
-1.490488 1.652800
-1.365130 2.020654
-2.586669 2.386469
-2.434068 2.541324
-2.685185 3.013819
-1.161459 2.373105
-2.271057 2.386228
-2.800032 2.914244
-2.556270 2.506516
-2.704506 2.362956
-2.611149 2.662638
-2.633891 2.696764
-2.389601 2.526116
-2.397607 2.663572
-2.542782 2.920889
-2.635768 2.880109
-2.367757 2.602050
-2.172495 2.459155
-2.347596 2.936825
-2.327692 3.064369
-2.350697 2.680005
-2.161917 2.418966
-2.723325 2.794103
-2.328705 2.747964
-2.480528 2.485887
-2.563648 2.761435
-2.680448 2.839234
-2.685293 2.618436
-2.481737 2.613105
-2.555542 2.657478
-2.645506 2.781814
-2.194006 2.581122
-2.484852 2.502824
-2.848498 2.831705
-2.520165 3.062804
-1.988421 2.499404
-2.479748 2.429214
-1.464189 1.882274
-1.250494 1.937708
-1.504355 2.019253
-1.414975 1.150896
-1.976782 2.601627
-1.726331 0.596157
-2.928237 2.699298
-1.322578 -0.063377
-1.428409 2.409682
-1.441573 1.484570
-2.483998 2.764718
-2.376001 2.833108
-2.409915 2.826104
-2.041192 2.500727
-1.199056 0.072311
-1.458934 0.419752
-1.288194 0.905209
-1.454877 1.361294
-1.378222 0.882688
-2.700475 2.761235
-2.514041 2.547660
-0.871373 1.500177
-1.341211 1.455621
-1.530497 1.411554
-1.580392 1.046700
-1.624364 1.169099
-2.644200 -3.106527
-1.287011 0.028005
-2.639458 2.874152
-2.528843 2.696971
-2.389469 2.686363
-2.529945 2.695973
-2.515238 3.024678
-2.133274 2.575627
-2.395900 3.110243
-2.077408 2.414513
-2.703158 2.344778
-1.683966 2.418508
-1.382637 2.021068
-1.312116 1.218610
-1.335652 1.168104
-2.901988 2.823816
-2.962876 2.590397
-2.667430 2.587695
-2.127523 2.855436
-1.828486 2.327835
-1.418162 0.970990
-2.058269 2.809998
-2.018162 1.563105
-2.516522 2.395503
-2.387744 3.017754
-1.359800 0.081314
-2.139431 2.509852
-1.449139 2.718225
-2.690038 2.557053
-2.181434 2.984174
-1.232306 0.985833
-1.428840 1.065971
-1.465223 0.706040
-1.275633 0.881902
-1.569891 1.057583
-1.299970 0.969415
-1.374115 1.074137
-1.731257 0.921142
-1.310715 1.235612
-1.304150 0.842175
-1.526477 0.599188
-1.237345 0.600686
-1.500062 0.850653
-1.469458 0.945494
-1.198117 1.280060
-1.248865 2.152718
-1.323010 1.997852
-2.381657 2.220179
-1.129302 2.264023
-1.715151 0.924269
-1.410502 0.734462
-2.980830 3.052302
-2.815681 2.726539
-1.480567 2.574332
-1.976922 2.757952
-2.547773 2.907804
-2.803540 2.732500
-1.200015 0.856056
-1.301353 1.344155
-1.600596 1.311850
-1.141895 1.287202
-1.592210 0.959592
-1.442957 1.010361
-1.575357 1.776180
-1.627163 0.251415
-2.456037 -3.107068
-2.315992 2.633621
-1.453708 0.125654
-2.894288 2.976622
-2.435844 2.497976
-1.456637 0.566923
-1.658588 0.944001
-1.341439 0.952583
-1.273917 1.116952
-1.463111 1.079560
-1.151016 1.320165
-1.555379 1.092424
-1.206584 0.763891
-1.254769 2.590235
-2.481159 2.102076
-2.814337 2.750924
-1.333215 0.700667
-1.425072 1.525555
-1.367336 1.473362
-1.499594 0.463577
-1.324149 0.608834
-2.047135 2.117058
-1.470005 2.625506
-2.515926 2.504833
-1.262828 1.825075
-1.641222 2.284057
-2.680222 2.212438
-2.717361 2.676282
-2.734451 2.720179
-2.714021 2.314573
-2.004665 2.510884
-2.195176 2.632594
-1.340378 0.826882
-1.690752 2.894089
-2.156301 3.015158
-2.430056 2.971030
-2.615133 2.677797
-2.715431 2.472342
-1.879384 2.633094
-2.631373 2.364259
-1.592855 2.310179
-2.015762 2.932436
-1.834591 1.499778
-2.239314 2.018330
-1.226938 1.181569
-1.979272 2.789802
-2.603166 2.689982
-2.723789 2.913626
-2.500131 2.044957
-2.357880 2.588785
-2.181419 2.629610
-2.523477 2.626846
-2.810851 2.861347
-2.266752 2.176755
-1.761674 0.172745
-2.574040 2.940029
-2.573771 2.888786
-2.381913 2.580087
-2.319930 2.700082
-2.582756 2.874286
-2.142488 2.759546
-2.403716 2.849672
-1.448730 0.809726
-1.076065 1.525347
-2.529732 2.534578
-1.562101 1.173274
-1.357707 0.727579
-1.333806 0.734071
-1.328574 0.670713
-1.395805 0.621510
-1.522411 0.672385
-1.475788 0.795059
-1.369445 1.211186
-1.223070 1.219103
-1.057194 1.307221
-1.427840 1.650099
-1.664170 1.704448
-1.612980 1.440405
-1.158316 0.836932
-1.304209 0.641374
-1.206935 0.353525
-1.503216 1.145986
-1.247220 0.855355
-1.506888 0.698264
-1.570505 1.103368
-1.263592 1.318023
-1.381711 1.232943
-1.290325 1.171074
-1.495000 1.009217
-1.253397 1.050092
-1.143400 0.864940
-1.234918 0.955773
-1.182195 1.131071
-1.632217 1.196204
-1.377491 1.233077
-1.668506 0.712280
-1.675489 0.576995
-1.417829 0.711969
-1.432307 1.287367
-1.115038 0.966795
-1.592989 1.062669
-1.473276 0.914691
-1.465024 1.020217
-1.690925 1.243742
-1.613427 0.962432
-1.854415 0.908016
-1.796888 0.278246
-2.568032 2.298267
-1.263731 1.994084
-1.434740 1.892386
-2.353307 1.910382
-1.207733 2.078207
-1.194322 1.516209
-1.371982 1.547670
-1.476150 1.604737
-1.296988 1.249644
-1.059179 2.385569
-1.302700 1.251894
-1.394188 0.740774
-2.268280 1.686689
-1.192901 2.427648
-2.151627 2.310759
-1.718072 1.438931
-1.029565 1.284478
-1.534793 1.065758
-1.548323 1.335813
-1.183743 1.133668
-1.169388 1.332871
-1.261329 1.156444
-1.130710 1.954153
-2.513045 2.466459
-2.766021 2.865302
-1.925226 1.681025
-1.154121 1.218174
-1.621423 1.097280
-1.278525 0.836713
-1.291540 1.112156
-1.243034 0.609601
-1.619919 0.910068
-1.157799 0.828402
-1.414142 0.926256
-1.344445 0.957318
-1.349802 1.119217
-1.525099 1.646958
-1.537590 1.214858
-1.290732 1.130785
-1.566144 0.856624
-1.733959 0.986073
-1.171081 0.822682
-1.413788 1.073340
-1.598764 1.246158
-1.360638 0.863590
-1.374209 0.902790
-1.256584 1.320888
-1.582706 1.090404
-1.602818 2.714958
-1.519233 2.599540
-2.636473 2.539700
-1.884462 2.393204
-1.474254 0.578081
-2.885271 2.817390
-1.300040 1.880950
-2.542028 1.014934
-1.836566 2.211441
-1.116398 1.619339
-1.462082 2.651470
-1.309794 2.082516
-1.065597 0.921239
-1.996593 2.697996
-2.573734 2.968865
-2.363699 2.871025
-1.547903 2.144958
-1.301969 1.488754
-1.517011 1.457427
-2.772375 2.768864
-2.764354 2.504515
-2.111850 2.826654
-1.914661 2.756723
-2.291959 2.619930
-2.695582 2.638766
-2.429083 2.489573
-2.673553 2.793372
-2.574914 2.349760
-0.941546 2.166255
-1.194910 1.437878
-1.428518 1.470913
-1.164941 1.232562
-1.571269 1.199827
-1.295286 1.006973
-1.283275 1.187939
-1.580259 1.017115
-1.431819 0.725536
-1.443928 0.868861
-1.639719 2.524444
-2.725110 2.634470
-2.389101 2.444889
-1.717055 2.930826
-2.669477 2.621318
-2.427206 2.344358
-2.401961 2.889459
-2.443432 2.676841
-2.515107 2.710898
-2.476779 2.913995
-2.368127 2.751324
-2.559584 2.900251
-2.617703 2.822741
-2.566131 2.769993
-2.554432 2.523626
-2.798149 2.734787
-2.841007 2.618004
-2.600262 2.428210
-2.618542 2.839685
-2.565894 2.864395
-2.403383 2.492318
-2.534914 2.726061
-2.634641 2.825710
-2.549186 2.797122
-2.629024 2.775934
-2.678248 2.836766
-2.392123 2.661312
-2.702336 2.795816
-2.732230 2.600349
-2.726826 2.447700
-2.846003 2.490434
-2.061590 2.350468
-1.956526 2.700020
-2.417440 2.732889
-2.203905 2.678712
-1.952155 2.864334
-1.760751 2.737713
-1.686452 1.137193
-1.427504 1.144249
-1.362103 1.022804
-1.504817 0.695208
-1.400564 0.923958
-1.450329 1.117339
-1.294905 1.461284
-1.382805 1.374023
-1.414286 1.596651
-1.415526 1.171998
-1.586426 0.971691
-1.468992 0.808103
-1.116379 0.507501
-1.485149 2.365234
-2.349814 2.675120
-1.179532 0.739943
-1.985459 2.846540
-1.275967 0.347784
-1.231993 1.015084
-1.212389 0.984747
-1.543546 0.893004
-1.407658 0.763148
-1.377041 0.667609
-1.638005 0.734316
-1.375672 1.012710
-2.588472 2.007064
-1.205581 2.211147
-1.320403 0.662910
-2.066744 0.928298
-2.415304 1.521050
-2.142919 2.934290
-1.595219 1.873402
-1.497499 1.862418
-1.899457 2.352997
-2.317285 2.109205
-1.086011 2.333618
-2.588279 2.751006
-2.672719 2.650035
-1.523021 2.219707
-2.496431 2.296842
-1.386432 2.158043
-1.535832 2.375789
-2.705484 2.752236
-1.630061 2.316533
-1.289214 0.303884
-1.368484 2.166735
-1.440620 2.098119
-2.114995 3.055511
-1.194284 0.656970
-2.817837 2.809062
-2.390842 2.332000
-2.640946 2.799869
-1.387826 2.506756
-2.278338 2.564628
-2.501399 3.013233
-2.582900 2.768748
-2.556664 2.614422
-2.707506 2.622000
-2.800811 2.675662
-2.595233 2.467084
-2.476845 2.669231
-2.323478 2.775916
-2.552595 2.768053
-2.370554 2.561779
-1.554836 0.818526
-1.779360 2.413521
-1.303400 1.504465
-1.088675 1.449560
-1.727305 1.522845
-1.279456 1.335227
-1.291715 1.030092
-1.654879 0.986918
-1.411652 0.967517
-1.301161 0.409750
-1.520333 0.615877
-1.819202 2.373968
-1.514329 1.892787
-1.170316 1.259639
-1.135178 1.185710
-1.354512 0.764875
-1.497022 0.735735
-1.540144 1.304530
-1.615751 1.356798
-1.101977 1.448337
-1.245083 0.830292
-1.379761 0.858424
-1.213759 0.427843
-2.238938 2.922612
-1.527663 0.748876
-1.768396 2.422320
-1.303625 1.713141
-2.605621 2.763179
-2.592638 2.492789
-2.598410 2.634698
-2.716982 2.886884
-2.633728 2.705216
-1.730781 2.076067
-1.575874 0.990155
-1.213772 0.533130
-1.240447 0.779003
-1.222758 1.557680
-1.203223 0.936558
-1.334918 0.777298
-1.265108 0.816512
-1.329606 0.655689
-1.447026 1.001371
-1.241871 1.124146
-1.309540 1.160464
-1.366084 1.415889
-1.502428 1.339642
-1.330156 1.318326
-1.480173 1.542674
-1.326607 0.812577
-1.434532 0.843198
-1.536644 1.091302
-1.261818 1.246312
-1.378429 1.077102
-1.374799 1.086960
-1.247930 0.904287
-1.473401 1.105699
-1.817048 1.201648
-1.481674 1.122577
-1.643961 1.494603
-1.928627 2.347279
-1.754921 2.042565
-2.741057 2.886299
-1.105714 0.253938
-2.985848 2.797491
-2.832913 2.544759
-1.570777 2.315715
-1.783252 2.498846
-2.397692 2.366094
-2.058484 2.860236
-2.183042 2.929107
-2.530264 2.918483
-1.528957 1.451389
-1.425394 1.858839
-1.314843 0.950287
-1.601986 0.537377
-1.945652 2.453096
-2.258864 2.742101
-2.548858 2.998219
-2.588142 2.410450
-2.067069 2.924096
-1.377669 1.345462
-1.723372 2.675991
-2.123338 3.077171
-1.164664 0.142274
-1.599780 1.960276
-2.056125 2.943653
-2.343946 2.373202
-1.261010 2.639753
-2.698923 2.249313
-1.783559 2.665719
-2.758812 2.422266
-1.617152 2.401924
-1.700963 0.204062
-1.945331 2.840521
-1.717993 2.770561
-1.540109 0.446999
-1.103499 0.971253
-1.270297 1.706535
-1.826386 1.950127
-1.901981 1.181694
-1.206813 1.100831
-1.502846 1.412423
-1.425121 1.203504
-2.509676 2.509902
-2.034040 3.067042
-1.440394 1.408172
-1.700331 2.617684
-1.554899 0.537367
-1.506700 0.688563
-1.724688 1.974420
-2.831813 -3.095958
-2.543878 2.660119
-2.403063 2.288414
-2.626074 2.859491
-2.706150 2.816936
-1.315031 0.267012
-2.579707 2.791865
-2.319626 2.853236
-2.434634 2.485137
-2.502973 -3.094981
-2.297574 2.672126
-2.722962 2.999204
-1.681947 2.360647
-2.721455 2.408507
-2.766189 2.830881
-1.862591 2.661227
-1.658045 1.937630
-2.103149 2.118706
-1.090591 2.167460
-2.016889 2.323348
-2.419504 -2.947759
-2.242943 2.063232
-1.799156 1.068892
-1.407799 1.316905
-2.844828 2.777505
-2.527447 2.546565
-1.859142 2.599919
-1.457802 1.503527
-1.692117 2.046697
-1.305936 1.933777
-1.845695 1.827627
-2.444751 2.449247
-1.466832 2.611646
-1.745609 2.161527
-2.720379 2.999809
-2.076105 2.490416
-1.932103 2.680672
-2.478114 2.779067
-2.273873 3.009920
-2.641249 2.489068
-1.704943 2.512216
-1.429545 1.659715
-1.428719 0.501914
-1.321160 1.044679
-1.374692 1.127084
-1.052284 2.184841
-2.720866 1.962161
-1.456696 0.671214
-1.512599 0.203441
-2.121304 2.351215
-1.843719 2.818308
-2.267537 2.743663
-2.442526 2.834048
-2.466454 2.988333
-1.790374 2.874960
-2.407887 2.375451
-2.631023 3.010288
-1.121908 0.111314
-2.491161 2.970270
-2.559722 2.958548
-2.545347 2.614209
-1.534063 0.932733
-1.533122 1.294605
-1.365516 1.196723
-1.132441 0.518124
-1.553623 1.864565
-1.147626 1.424762
-1.147506 1.853652
-2.271564 2.278475
-1.360896 2.555929
-1.418957 0.442422
-1.287764 0.730107
-1.412965 1.254817
-1.426386 1.431933
-1.350533 1.338102
-2.015283 1.587465
-1.960456 -2.880059
-1.574821 0.848815
-1.406627 0.802374
-1.322535 2.429413
-2.485632 2.346269
-2.777271 2.818116
-2.503089 2.866441
-2.357119 2.707134
-2.410617 2.903977
-1.903929 2.345909
-2.509534 3.024059
-1.773587 2.387075
-2.292340 2.695384
-2.669194 3.045977
-2.588939 2.610021
-2.469557 2.828165
-2.797655 2.840472
-2.808279 2.661933
-2.331162 2.435922
-2.518903 2.908149
-2.426410 2.835934
-2.336339 2.750565
-2.885686 3.093389
-1.601061 2.452157
-2.205620 -3.125921
-1.962184 2.442755
-1.373402 2.821291
-2.406170 2.282363
-2.852562 -3.125766
-1.766918 2.047976
-2.181798 2.411356
-1.167486 1.837932
-1.499851 0.234315
-1.195060 2.158973
-2.384874 2.340722
-2.334693 2.157190
-1.215648 1.558023
-1.445806 2.636510
-2.662385 2.318366
-2.722500 2.888817
-1.797854 2.166490
-2.636604 -2.885616
-1.143069 0.584668
-1.473217 1.393878
-1.283074 1.310968
-1.540613 2.434656
-2.722023 2.460880
-2.729748 2.372587
-2.624234 2.394825
-1.586445 1.524324
-1.403726 1.607276
-1.315011 1.152245
-2.301721 3.030212
-2.276528 2.557454
-1.298662 1.319061
-1.327442 2.785355
-2.315697 2.509206
-2.609119 2.878454
-2.688330 2.506315
-2.604568 2.784334
-2.547943 2.925918
-2.066426 2.780834
-2.329477 2.638889
-2.631071 2.919425
-2.223284 2.623394
-2.582104 2.266257
-2.759411 2.781172
-2.975279 2.865965
-2.491340 2.505190
-2.649287 2.653231
-2.789078 2.823818
-2.494245 2.549747
-2.593873 2.690168
-2.827376 2.795936
-2.541435 2.306815
-2.342055 2.620919
-2.441847 2.921338
-2.353286 2.657526
-1.973996 2.574780
-2.648067 2.552972
-2.462411 2.775797
-2.488494 2.755572
-2.495359 2.789278
-2.606852 2.739223
-2.744265 2.574297
-2.580737 2.498322
-2.648188 2.911993
-2.522270 2.835301
-2.188666 2.673362
-2.304274 2.899728
-2.454260 2.980978
-2.288166 2.657875
-2.464685 2.505007
-1.301729 2.636831
-1.298538 1.402763
-2.080749 2.721730
-1.642843 2.840438
-1.281808 1.223475
-2.171996 2.516191
-2.055827 2.487927
-2.652444 2.645211
-1.261292 1.528863
-1.880000 2.355150
-1.792795 0.950290
-1.431182 1.763588
-1.269589 0.429574
-1.328580 0.632899
-1.132992 1.785764
-1.226395 1.616577
-1.131166 1.350575
-1.562993 1.512186
-1.433463 1.046693
-1.279858 0.985943
-1.327480 0.958202
-1.232324 1.304698
-1.563808 1.308680
-1.396903 1.092513
-1.592636 1.270611
-0.950344 1.600330
-1.330402 1.580185
-1.468233 1.300478
-1.475990 1.179679
-1.168216 0.848039
-1.540334 0.828072
-1.468415 1.118403
-1.242796 0.967443
-1.338788 0.683611
-1.533042 0.766303
-1.774634 0.772634
-1.401789 0.946489
-1.306004 1.585606
-2.218746 2.324910
-2.412583 2.728728
-2.741329 2.963442
-2.514486 2.557533
-2.413189 2.541173
-2.687268 2.948243
-2.540507 2.528436
-2.638773 2.358746
-2.704498 2.628779
-2.526302 3.004561
-1.910588 2.611107
-1.238682 0.800101
-1.334284 1.002335
-0.970879 1.075540
-1.428205 1.507213
-1.500786 1.180002
-1.419215 1.204432
-1.539450 0.924534
-1.421240 1.193635
-1.372753 1.053684
-1.480339 0.623126
-1.353421 0.856434
-1.412370 1.172722
-1.467857 1.503072
-1.502630 1.382936
-1.519968 1.326008
-1.520604 1.405334
-1.876216 2.429841
-2.136558 2.282038
-2.345560 2.813526
-2.711889 3.009201
-1.795441 2.387453
-2.447136 2.559847
-2.087625 2.563859
-1.973350 2.317576
-2.652644 2.326465
-2.465940 2.750558
-2.552670 2.683013
-2.487504 2.760178
-2.619658 2.801661
-2.462090 2.652821
-2.576478 2.414219
-2.185188 2.859395
-2.406997 3.055053
-2.205658 2.797205
-2.450091 2.478467
-2.750287 2.558922
-2.667739 2.755941
-2.366460 2.526023
-1.670334 2.915773
-1.322009 0.756056
-1.459785 1.253606
-1.315705 1.445271
-1.146989 1.895191
-2.144244 2.057277
-1.386190 2.428544
-2.446812 2.900360
-2.600160 1.955821
-2.435712 2.693446
-2.586830 2.845629
-2.374144 2.722882
-1.977835 2.660283
-2.093284 2.769437
-2.602326 2.756858
-2.677929 2.996792
-2.316774 2.668585
-2.435911 2.699297
-2.654914 2.956904
-2.154828 2.993498
-1.965438 2.771274
-1.384010 0.300565
-1.225292 0.504658
-1.544552 0.369591
-1.436218 0.787269
-1.603554 0.576964
-1.564626 0.504803
-1.483936 0.800181
-1.575999 1.151602
-1.816793 0.975623
-1.299045 1.115226
-1.359324 1.347768
-1.652497 1.287638
-1.516081 1.448879
-1.509102 1.290090
-1.274980 1.153779
-1.409020 1.053675
-1.265557 0.636120
-1.432476 0.494887
-1.200958 0.479421
-1.778983 1.760254
-1.077970 1.720138
-1.445335 0.592817
-2.433374 2.731634
-1.663402 2.444649
-1.299833 1.497264
-2.278792 2.589457
-2.492839 2.052828
-1.890388 2.642124
-2.316539 2.366558
-1.257201 2.096199
-1.330343 1.700575
-2.272687 2.323327
-2.419929 2.663601
-2.744771 2.730842
-2.891730 2.928478
-2.546431 2.731966
-2.471560 2.676560
-2.529955 2.659326
-2.350581 2.590268
-2.525582 2.306921
-1.100701 1.892413
-1.482918 1.492690
-1.533735 1.401758
-1.354204 1.491989
-1.351544 1.964931
-1.463305 1.404110
-1.479237 1.932809
-2.547688 2.785721
-1.841115 2.463068
-1.315831 0.212976
-2.774019 2.831460
-1.336023 2.409156
-2.188896 2.375764
-2.786569 2.488699
-2.704921 2.442450
-2.756694 2.822449
-2.487614 2.715008
-2.476266 2.391712
-1.565614 2.214149
-2.669431 -3.080376
-1.917126 1.700286
-1.554096 1.362864
-0.957111 1.770829
-1.364544 1.634955
-1.197131 1.444798
-1.536926 1.569823
-1.656002 1.922793
-1.819586 2.707102
-1.124571 0.522606
-1.194948 2.604625
-2.515739 2.514902
-2.735242 2.645690
-2.767344 2.640321
-2.736785 2.702626
-2.125991 2.719138
-2.177547 2.528651
-2.573711 2.354884
-2.804994 2.737299
-2.587472 2.686341
-2.551799 2.585414
-2.464036 2.725639
-2.417950 2.390336
-1.612182 2.204121
-1.556877 2.208591
-2.721787 2.687498
-2.490784 2.803706
-2.433732 2.909063
-2.309917 2.750514
-2.492687 2.840035
-2.425551 2.970106
-2.497814 2.483265
-2.764689 2.609777
-2.646762 2.905327
-2.566276 2.296571
-1.188075 2.173179
-1.590644 1.750962
-1.574447 2.260352
-1.712168 1.638365
-2.654954 2.088125
-2.132792 2.937877
-1.659238 1.306464
-1.826177 1.483432
-1.607233 2.023894
-2.492741 2.667034
-2.268880 2.878530
-2.398902 -3.119129
-1.692274 1.927331
-2.456221 3.085102
-2.420212 2.838501
-2.771901 2.682253
-2.370873 3.059925
-2.196661 2.660959
-2.444139 2.845341
-2.519800 -2.914215
-2.589783 2.161059
-1.759720 2.989118
-2.184496 2.674694
-2.423519 2.656484
-2.437317 2.857005
-1.874261 2.365708
-2.340390 2.171165
-2.583945 2.381223
-2.645456 2.632356
-2.782850 2.806433
-2.531530 2.648098
-2.559468 2.584906
-2.795376 2.707673
-2.680325 2.452224
-2.379396 2.317905
-1.549350 2.642764
-2.680934 2.527507
-2.119478 2.601448
-2.664408 2.948690
-2.479467 2.377811
-2.510243 2.683853
-2.797635 3.050421
-2.438832 2.446244
-1.917203 2.262622
-1.699261 2.114685
-1.489521 0.956579
-1.377073 0.946714
-1.625991 1.119766
-1.216878 1.189672
-1.653648 1.232242
-1.210059 0.952332
-1.484421 1.091893
-1.320529 0.873960
-1.387197 0.592603
-1.188533 2.516385
-2.475704 2.049563
-1.278184 2.662319
-2.740164 2.378874
-2.616402 2.731981
-2.483583 2.775718
-2.404260 2.866769
-2.031232 3.017459
-2.250419 -3.050074
-2.352858 2.833554
-2.493166 2.464161
-2.646980 2.868303
-2.783525 2.619498
-2.708780 2.556418
-2.634690 2.875339
-2.443505 2.923184
-2.216593 2.466211
-2.584740 2.390784
-1.430673 2.227387
-1.526168 1.315803
-1.120736 0.865950
-1.325830 0.858961
-1.607955 1.095902
-1.233341 0.980443
-1.318368 1.422309
-1.308241 1.767400
-1.222469 0.603662
-1.465571 0.756485
-1.615033 1.119991
-1.495354 0.869741
-1.635409 0.725944
-1.497939 0.948943
-1.884237 1.809894
-2.625737 3.107772
-2.307874 2.128873
-1.490865 1.359579
-1.469301 1.027058
-1.518854 1.179839
-1.509863 1.051123
-1.594133 0.704734
-1.231960 1.200492
-1.426802 1.661521
-1.246610 1.345362
-1.332163 1.100508
-1.377137 1.002893
-1.353181 0.928109
-1.608867 1.115956
-1.363099 0.937655
-1.415968 0.882240
-1.524739 1.080955
-1.299594 1.011126
-1.420798 0.819494
-1.402279 1.057754
-1.523345 1.261154
-1.289130 1.226194
-1.560168 1.166284
-1.567879 1.194093
-1.274492 1.059057
-1.569148 0.653943
-1.333549 1.248404
-1.522224 1.791702
-1.380780 1.569231
-2.282282 3.121181
-2.004119 2.718739
-1.984539 2.483113
-1.330629 1.775061
-1.160361 1.577323
-1.298175 1.817895
-1.418162 1.363466
-1.396514 0.970254
-1.305933 0.513366
-1.175745 0.629682
-1.385378 1.137801
-1.270235 1.134102
-1.130004 0.974138
-1.383014 0.878537
-1.472781 1.008066
-1.337617 1.128981
-1.363704 0.991507
-1.371111 0.903861
-1.510276 1.015863
-1.444515 0.706450
-1.029600 0.661038
-1.395643 0.348118
-1.223984 0.819033
-1.462104 1.099086
-1.388645 1.141382
-1.323797 0.659589
-2.050758 2.638010
-1.329772 2.327288
-2.699182 2.671316
-2.252668 3.056487
-1.269197 2.460401
-1.395171 1.530680
-1.278479 1.476080
-1.454894 1.243042
-1.206070 1.157903
-1.117521 1.644624
-1.670779 1.486526
-1.285388 0.718866
-1.774123 1.862643
-2.389806 2.776778
-2.488506 2.733818
-2.284382 2.529133
